dataset,label0,label1,count0,count1,samples,balance
Tox21_p53,02:44110ed2521e05be3b5644563fedfcfd,,683,553,1236,0.81
Tox21_p53,03:1f7882b333fb7e0b2421c08d9b0d3697,,683,553,1236,0.81
Tox21_p53,04:c5c3461737ecedd4c00452c0b5863e57,,683,553,1236,0.81
Tox21_p53,05:6f285eb780f56267626ee70a01b4c177,,683,553,1236,0.81
Tox21_p53,02:a84dbe3c36b858890d7299a5ae3df7c6,,593,552,1145,0.93
Tox21_p53,02:5f5a1abffb006cf210f916d6eb46c0fd,,661,551,1212,0.83
Tox21_p53,02:f0f39c99d357b708de47f87764daa872,,551,554,1105,0.99
Tox21_p53,02:33eec643c4211f231e30911b9e64e5a7,,567,547,1114,0.96
Tox21_p53,02:031b3cdb75e6cd5b094b07603c9b7a15,,617,546,1163,0.88
Tox21_p53,01:1cb3c5de3f8b1f78111f5c83e2947667,,544,547,1091,0.99
Tox21_p53,02:ecee566b979c7fb4e65bbe7969e88548,,624,542,1166,0.87
Tox21_p53,01:abfbba4d20c0f8ea01c8b44bcca9050a,,734,541,1275,0.74
Tox21_p53,02:d88baa16a514463015f652c4483e1f29,,540,583,1123,0.93
Tox21_p53,03:0254a86678fa5e7e6792ac692d8e365c,,633,538,1171,0.85
Tox21_p53,02:6c26f3d312cdf495daf78170f22500e1,,595,537,1132,0.90
Tox21_p53,03:b3f2290a482b561c42edb616b8956fbc,,595,537,1132,0.90
Tox21_p53,01:dbe937f0a7f23e8a3e141020ac30e259,,810,534,1344,0.66
Tox21_p53,02:cbd51db5e18a988bb5dc77e41daf686b,,534,557,1091,0.96
Tox21_p53,01:271827fa8296e9f3fa084b10590e8cfc,,524,540,1064,0.97
Tox21_p53,02:8e4f4405309d7cca9e940c90e0447557,,523,585,1108,0.89
Tox21_p53,02:fa01d04ef0773b74a104f3bbf425372e,,1748,521,2269,0.30
Tox21_p53,02:4ee47f6a715843c8f9fd9f4b0727d5a7,,806,518,1324,0.64
Tox21_p53,03:f79ac36172a5a673d80ba5658bc8e39d,,1776,517,2293,0.29
Tox21_p53,01:41aae6dea7ddb40f6a4cb5fa681fad4f,,927,516,1443,0.56
Tox21_p53,02:15d0a94cd3209fe6134b1f561697e5eb,,1580,515,2095,0.33
Tox21_p53,03:0e8306f97ed072885dffd7fcfbf5032a,,514,593,1107,0.87
Tox21_p53,04:8cd141480ab6cf1f2a53c41c03dd9c4f,,514,593,1107,0.87
Tox21_p53,05:6b6eda2a13a6b34103db101df0d8eb72,,514,593,1107,0.87
Tox21_p53,02:d6c7e4d5e761856c1af57c3a918d60bf,,513,568,1081,0.90
Tox21_p53,01:ae0434351af28df3f99dde224f1ff47a,,511,570,1081,0.90
Tox21_p53,02:7f228084ba0cee5a82f59547c877d047,,510,572,1082,0.89
Tox21_p53,02:56a3cf5d2c1820a894d05a635f7c72ca,,781,508,1289,0.65
Tox21_p53,00:3,,508,559,1067,0.91
Tox21_p53,02:07e04d7e8ef9389859a4a6af8286b808,,889,506,1395,0.57
Tox21_p53,01:e49533c98d282a993e7f40c4d55af82f,,866,506,1372,0.58
Tox21_p53,02:6cbd48a0736aedb5d0ccf1f7e7fbe10f,,866,506,1372,0.58
Tox21_p53,02:211e8e2e45c98506d3eed0b2b91133f3,,501,557,1058,0.90
Tox21_p53,01:ee3ccb37a8c7893f6bab678e48f29e2c,,501,548,1049,0.91
Tox21_p53,02:75884de0fe90d96be8fd2e02a3156727,,499,537,1036,0.93
Tox21_p53,02:ce2554a00b07169250569a5dc566fdc0,,1431,489,1920,0.34
Tox21_p53,02:bdbae2dbe4b15b8f8cd7eb5cd0b6d333,,488,542,1030,0.90
Tox21_p53,03:e080b3ad7466792b4336ea5a737ef367,,488,542,1030,0.90
Tox21_p53,00:5,,1525,483,2008,0.32
Tox21_p53,01:a4ef450f3f7518847ea88b96e055c223,,1426,480,1906,0.34
Tox21_p53,02:4ba36cfabaeade3a6234493935bf5678,,477,581,1058,0.82
Tox21_p53,01:39fdb337a456bcac751b9cbe244a4e68,,1575,471,2046,0.30
Tox21_p53,01:8f82f09142c8e1596fa92d8369328489,,1209,471,1680,0.39
Tox21_p53,01:397d86c626ed1f0db17016758674ae68,,469,559,1028,0.84
Tox21_p53,03:a256d31a546818d7c2a0fc4889d90310,,1793,466,2259,0.26
Tox21_p53,02:a95985a37afc7b9ac32416b32b747e12,,464,594,1058,0.78
Tox21_p53,03:2ecb2542b64d46ef22b57e74732f672b,,464,594,1058,0.78
Tox21_p53,02:633836ad8a690875b218caf60114412d,,462,569,1031,0.81
Tox21_p53,03:279a71bd44294e934f776857797dbd07,,462,569,1031,0.81
Tox21_p53,02:58acfd41e94b04da8bb7793b52f6585f,,458,564,1022,0.81
Tox21_p53,03:1c0eaf6aa27ee030c21082cc7bb3689f,,458,564,1022,0.81
Tox21_p53,01:2ebd9ac9059c44341593ffe062223595,,445,583,1028,0.76
Tox21_p53,02:372926041b45d28912cbea99f31cc67d,,430,555,985,0.77
Tox21_p53,02:13443d6ddbac193024672f5664b1a2b7,,418,574,992,0.73
Tox21_p53,02:e47f50b1ad2b76c185debb20546f57a8,,416,560,976,0.74
Tox21_p53,03:a76eddd6e1d5f4e5ef94d5420e884f6a,,416,560,976,0.74
Tox21_p53,03:47bc8583483f8f6013fc4bea3ed13597,,415,592,1007,0.70
Tox21_p53,02:b4bba70855415d215a9d9b71a8efbee9,,414,590,1004,0.70
Tox21_p53,02:2f741e6f3e7eb13d0fe59be94e00278d,,411,590,1001,0.70
Tox21_p53,03:f78e755bfa0b23cf6eaf6ad9cf97bdea,,411,590,1001,0.70
Tox21_p53,01:40e86a78032e27677142e7fa6088aedb,,411,572,983,0.72
Tox21_p53,02:213f496cd6feebc96a17df27fff1c87a,,409,534,943,0.77
Tox21_p53,04:e8eb368cde860dd141a0bc7a9cc032cc,,405,595,1000,0.68
Tox21_p53,05:4203e878c224a1bad33aa0355b58c569,,405,595,1000,0.68
Tox21_p53,01:aa712a094bd8f77362bd066dc5bd2f96,,403,573,976,0.70
Tox21_p53,02:bb4eb43a914400a7118f72c3c9edead4,,402,582,984,0.69
UACC257,02:2dfbbfa750db430ab9f82cee70e9305f,,2413,1602,4015,0.66
UACC257,02:136e07441cce25e262289ffc58c21ba4,,2433,1597,4030,0.66
UACC257,02:d89717bf8a73761ccf2633c0fb99a828,,2574,1596,4170,0.62
UACC257,01:1cb3c5de3f8b1f78111f5c83e2947667,,3293,1589,4882,0.48
UACC257,01:6a010362d7d04d347edf102e14e8d17f,,2831,1588,4419,0.56
UACC257,02:b66ba5adf78b7700c376640333eb7736,,2841,1587,4428,0.56
UACC257,03:7ad2731ff74a11c94caef4b3c0d1ce33,,2841,1587,4428,0.56
UACC257,02:464e6dd489b9b7225c46646084237d80,,2663,1583,4246,0.59
UACC257,01:a9a6e272dacf6c0c1b662b4e147af315,,3174,1576,4750,0.50
UACC257,02:dd9c082c7fa722dbbf317db1b7bdf626,,3108,1571,4679,0.51
UACC257,03:3861826d1ee57430f94636baf76bc466,,2834,1568,4402,0.55
UACC257,02:ce1732986fb61f6068d0122ae6358c47,,3640,1565,5205,0.43
UACC257,01:20b7adc4e7c086b50f6ae769e9a36cbc,,3183,1565,4748,0.49
UACC257,02:1238461d039a1979e0a58bd6afbbc32c,,2501,1559,4060,0.62
UACC257,01:e4796f4cca7cb4d0f839dae3e9b85f3e,,2432,1549,3981,0.64
UACC257,01:ace81ac2facc4bd2c36c25654feb79de,,3308,1545,4853,0.47
UACC257,02:5191e000543c5c81390fecbe79f6a567,,3723,1544,5267,0.41
UACC257,02:4c2914f665661e9c7a97a0bcb1b15780,,3565,1532,5097,0.43
UACC257,02:77a31408da712b1bc1fa77e81a6bdd8f,,2481,1529,4010,0.62
UACC257,03:2bb1fd5b3ca957e0ce0b91d830b78312,,2481,1529,4010,0.62
UACC257,01:6e87c6a96aa5212b2a7bd4223d278f50,,2861,1521,4382,0.53
UACC257,02:dba282b7db8650a3074aa32036c683c9,,2842,1521,4363,0.54
UACC257,01:7b99b1318769d6e2e224c251f91e860b,,4931,1518,6449,0.31
UACC257,02:97f34d69f111c01bebdc3c06b97c4f64,,4931,1518,6449,0.31
UACC257,01:084e3bbb2a152e82fcfddacb1bda56e8,,3904,1506,5410,0.39
UACC257,01:8a8683d8e4e47f0171dd2bb744be466a,,5765,1497,7262,0.26
UACC257,02:4a19c56eceb2af1448c880c4cf6dbb68,,3076,1496,4572,0.49
UACC257,02:c6ee4695bd935900d0337916e1ea23a3,,4237,1491,5728,0.35
UACC257,02:cf79e496e196bdc1fdbab236ecfbf968,,2526,1479,4005,0.59
UACC257,03:fae422c2f0602bbc8d746ed31612f6d7,,2526,1479,4005,0.59
UACC257,03:5fe166119d0deb63b24c688df2006586,,2669,1475,4144,0.55
UACC257,02:4877367ef9ab055863b947c07e927e2b,,2852,1459,4311,0.51
UACC257,02:44ac54f3384ccaba38169986be138276,,3293,1456,4749,0.44
UACC257,03:1dcf8c6acc73ce9fed22e82ec6950d59,,3293,1456,4749,0.44
UACC257,02:9680b973282dee8a1b353bacfcab9c5a,,3148,1448,4596,0.46
UACC257,02:51796e66aed3aca766ec178e8c970f1c,,2490,1443,3933,0.58
UACC257,02:cca9be1e12ff52f3e0c056449a3eb64d,,2612,1432,4044,0.55
UACC257,03:e481b34b7a6b615cbc8c94c632ec53e5,,2612,1432,4044,0.55
UACC257,02:6069ee2df5d6189e541a117442442faa,,3963,1430,5393,0.36
UACC257,02:99eab47f7b5a3651a3bd068a57820998,,3452,1427,4879,0.41
UACC257,02:f2a52df187b02ea74a1bd48ecb5babf4,,3294,1413,4707,0.43
UACC257,03:f25a7c3ac44b3449ca84eddfa918f847,,3294,1413,4707,0.43
UACC257,02:ed1e8884336a944a17c4f095d78ad7e6,,4590,1403,5993,0.31
UACC257,02:d537dc70fd2b49cb161b3db97a789869,,3831,1403,5234,0.37
UACC257,02:37e06ee601db2f20bcb80cb7a8495e64,,5249,1398,6647,0.27
UACC257,01:bdea73a52fc420d7ff82879fb72b370b,,3829,1398,5227,0.37
UACC257,02:379f9030d2c3f1dc8b65fd57b4cc56b4,,3421,1389,4810,0.41
UACC257,02:a6168a5e476c77c90340b7f859989b4c,,4755,1385,6140,0.29
UACC257,02:da942b9ec0bcf7117f328682fd90e171,,3021,1379,4400,0.46
UACC257,02:fa26a863793df7ae37bc53bbd7d3b3bf,,3582,1378,4960,0.38
UACC257,02:a4f8c3124c85be423f2528251aa89ead,,3038,1378,4416,0.45
UACC257,02:500c50e1451a93aa12d2b5bf78ad4aea,,3401,1375,4776,0.40
UACC257,02:6dbe4fa455c30b7a9625b42488515b1e,,3148,1369,4517,0.43
UACC257,02:ab57a9cf6a56e57d81dbd7475cd26f52,,4382,1366,5748,0.31
UACC257,02:0dbb852f0053ac44de3103179cdb45d6,,3091,1366,4457,0.44
UACC257,01:a4ef450f3f7518847ea88b96e055c223,,4481,1344,5825,0.30
UACC257,02:279a16b20b199cc6757db7021808789b,,3722,1313,5035,0.35
UACC257,01:0bb389b12346dc3a33bc96653224bb46,,2696,1307,4003,0.48
UACC257,02:5f89fa2ba56e0816109b7b7a701b667c,,3049,1305,4354,0.43
UACC257,02:89ba7f08f7256493d6003652202319e3,,4681,1279,5960,0.27
UACC257,02:9951bc9e3bf024ec6542563ceedc0415,,3401,1261,4662,0.37
